ScanNo,SumSn,ratio_0,ratio_1,ratio_5,ratio_10,ratio_10,ratio_5,ratio_1,ratio_0
26576,38.632,0,0,0,0,0,0,0,0
48265,250.3,0.015565,0.59197,3.0167,6.7069,5.6827,3.4056,0.56656,0.013981
38653,49.7,0,0,0,0,0,0,0,0
45809,0,0,0,0,0,0,0,0,0
27356,117.58,0.0090428,0.96809,3.5688,6.9887,5.5387,2.5567,0.35674,0.01324
22122,39.476,0,0,0,0,0,0,0,0
33324,565.16,0.0032353,0.63262,2.9922,6.8771,5.7522,3.1172,0.53514,0.090317
34820,146.02,0.0097037,0.6996,3.7429,7.5262,4.5106,2.9405,0.55797,0.012509
28415,785.63,0.015612,0.58845,2.9752,6.9407,6.0184,2.9855,0.46206,0.014105
16808,1018.8,0.051965,0.59415,2.6938,7.058,5.9489,3.016,0.58279,0.0545
35610,753.75,0.0068616,0.4561,3.0286,6.976,5.9799,3.0385,0.50822,0.0057549
20663,176.47,0.006583,0.61773,2.5359,7.5405,5.7792,3.2872,0.22644,0.0063402
36859,620.54,0.0028794,0.49081,2.791,7.158,5.9021,2.999,0.65442,0.0017926
24179,298.59,1.6783,1.7227,2.6317,4.1712,3.7515,2.9147,1.6126,1.5174
10940,212.28,1.6152,1.1282,2.5373,4.9076,4.4216,3.453,1.083,0.85411
42088,38.184,0,0,0,0,0,0,0,0
30222,205.58,1.6024,1.4471,2.6917,5.0242,4.5421,2.8979,1.7945,0.00013946
16035,0,0,0,0,0,0,0,0,0
21069,371.1,1.2213,1.1942,2.8799,4.7079,4.5398,2.9103,1.3948,1.1518
32278,1031.7,0.0051695,0.7947,3.0342,7.227,5.8787,3.0531,0.0019855,0.0050988
10717,433.67,0.0066667,0.43241,2.9647,7.2121,5.8125,2.9171,0.64922,0.0052923
33335,183.24,0.00037969,0.91843,3.1951,6.4051,5.8677,2.7763,0.83637,0.00067044
20553,177.13,6.31E-06,6.33E-06,5.19E-06,20,3.16E-06,6.22E-06,6.31E-06,6.14E-06
28488,539.31,0.015453,0.54621,3.0727,7.0453,5.9555,2.9055,0.44531,0.01401
27899,526.28,0.0026087,0.60569,2.8552,6.9042,6.0505,2.9339,0.64601,0.0018349
19875,244.66,0.0065704,0.56643,2.4805,7.1249,5.7202,3.5579,0.53782,0.0057465
47398,41.619,0,0,0,0,0,0,0,0
37138,123.8,0.90559,1.4372,2.6603,5.9138,4.3517,2.6792,1.2233,0.82894
36089,382.25,0.19929,0.54834,2.4589,6.6728,5.9367,3.1673,0.86194,0.1547
53305,68.145,0.008458,0.0030267,2.8846,6.9987,6.8926,3.1973,0.006842,0.0084948
12509,286.83,2.3862,1.8451,2.5446,3.246,3.2502,2.5613,2.0713,2.0953
38595,407,1.5263,1.1169,2.579,4.767,4.6744,2.6926,1.6979,0.94597
22837,153.18,0.010624,0.58608,3.9753,6.4487,5.7927,2.6352,0.53852,0.012849
18926,683.92,0.0029342,0.47269,2.9178,7.2909,5.8687,2.9658,0.47909,0.0020425
12960,72.868,0.005943,0.0044479,2.4821,6.6947,6.1259,3.8171,0.86527,0.0044676
47872,79.242,0.0051637,0.56446,3.1233,7.1652,6.4566,2.678,0.00217,0.0051426
35237,6.9132,0,0,0,0,0,0,0,0
35270,78.824,0.60685,0.53503,2.7052,6.0211,4.8948,3.769,0.72369,0.74438
11166,434.9,0.011231,0.0097124,3.0626,7.0041,6.0332,3.8619,0.0064747,0.010904
34979,706,0.0044011,0.45397,2.6692,6.7175,5.9923,3.3679,0.78883,0.0059703
35491,83.172,0.010578,0.0035606,2.9106,7.0869,5.9663,3.2162,0.79501,0.010931
40400,124.54,0.00070081,0.46795,2.4222,6.7745,6.0844,3.7021,0.54753,0.00057548
12611,2887.1,0.0028376,0.49801,2.911,7.1036,5.9687,2.9645,0.54923,0.0021227
15984,2.4099,0,0,0,0,0,0,0,0
37531,573.42,0.015264,0.75932,2.8682,6.7759,5.8804,3.1194,0.56785,0.013712
38416,9.2602,0,0,0,0,0,0,0,0
8235,502.96,0.0065262,0.55692,2.5473,7.2654,5.633,3.2007,0.78457,0.0054886
20426,545.17,0.015566,0.56414,2.7818,6.881,5.8469,3.3516,0.54486,0.014069
52514,0,0,0,0,0,0,0,0,0
20843,173.3,0.0083668,1.1223,4.1594,7.0547,5.0766,2.136,0.42968,0.012954
29046,603.26,0.18639,0.68414,2.8887,6.9393,5.7929,2.9364,0.56991,0.0021184
34978,658.34,0.015445,0.46302,2.9438,7.127,6.0807,2.8228,0.53319,0.013976
28911,0,0,0,0,0,0,0,0,0
7144,38.619,0,0,0,0,0,0,0,0
41326,768.43,0.041043,0.96836,3.6593,7.0723,5.4467,2.7928,0.0066208,0.012908
9263,1273.6,0.55906,0.83288,2.609,6.2588,5.4103,3.0831,0.91569,0.33129
33242,266.51,0.22563,0.76726,2.5985,6.7253,5.6302,2.9119,0.78654,0.35471
33755,161.88,0.012491,0.21137,2.9503,7.189,6.0075,2.9248,0.69604,0.008372
35617,20.867,0,0,0,0,0,0,0,0
9295,689.77,0.77948,1.0224,2.7719,5.8451,4.556,3.2452,1.1163,0.66363
46078,95.717,0.012954,0.53052,3.0755,6.7289,6.4568,3.1759,0.0069416,0.012518
25829,100.45,0.0003961,9.71E-05,3.2948,6.4696,6.1205,3.8473,0.26697,0.00039805
5356,48.721,0,0,0,0,0,0,0,0
38645,256.32,0.0064514,0.70344,2.4612,7.0865,5.5179,3.5777,0.6413,0.005485
28886,657.49,0.0065592,0.58541,2.6854,6.9945,6.0306,3.1501,0.54166,0.005705
19139,92.806,0.0040504,0.39227,3.4233,6.3173,5.9378,3.301,0.6196,0.0045793
23014,742.19,0.00054907,0.56677,2.5521,6.5923,6.2492,3.2158,0.82294,0.00034357
30159,23.548,0,0,0,0,0,0,0,0
37035,0,0,0,0,0,0,0,0,0
33247,0,0,0,0,0,0,0,0,0
29949,122.75,0.015471,0.53054,2.723,7.2264,5.6813,3.376,0.43323,0.014014
29006,140.64,0.00039316,1.2264,3.5696,6.4529,5.1939,2.5944,0.96169,0.00071849
40768,33.134,0,0,0,0,0,0,0,0
26101,291.76,0.002838,0.48412,3.2632,6.9545,5.9044,2.8133,0.57561,0.0019284
25808,507.36,0.0012582,0.3481,2.2688,6.7213,6.3003,3.5744,0.78361,0.0022585
34021,1070.1,0.0066806,0.44595,2.8822,7.0185,5.9781,3.1797,0.48302,0.0057811
12448,225.89,0.00047764,1.0148,2.7082,7.3371,5.8496,2.2682,0.82082,0.00083832
52887,12.301,0,0,0,0,0,0,0,0
29507,5.4618,0,0,0,0,0,0,0,0
13389,79.195,0.011013,0.010313,3.9106,7.0336,5.6066,3.4115,0.0056232,0.010748
24847,1229.6,0.08787,0.4486,2.7387,7.0809,5.9707,3.1253,0.54557,0.0022807
13827,620.34,0.0098048,0.59782,2.6914,7.0078,5.8515,3.4216,0.40974,0.010318
31861,421.9,0.23649,0.59184,2.3887,6.6948,5.7022,3.3211,0.8458,0.21904
31780,704.15,0.0027236,0.47305,2.8401,7.3309,5.8869,2.9408,0.52354,0.0019834
17876,19.162,0,0,0,0,0,0,0,0
44432,11.281,0,0,0,0,0,0,0,0
44492,25.85,0,0,0,0,0,0,0,0
30568,51.263,0.0020114,0.00058543,2.6653,5.643,6.7462,3.8368,1.1049,0.0011752
35286,234.43,0.00054446,0.00015184,2.0174,6.4696,6.6919,3.9672,0.85285,0.00030631
7792,624.03,0.096319,1.2099,3.835,6.8653,5.4816,2.1483,0.36148,0.0021382
53831,451.95,0.010631,0.44011,2.7973,6.8796,5.787,3.3158,0.76128,0.0082911
27489,160.92,0.00049827,0.96537,2.425,7.5221,5.6828,2.7794,0.62389,0.00096462
32823,1033.1,0.0028176,0.51858,2.9816,7.0023,5.9339,2.9856,0.5731,0.0020533
48166,95.344,0.00042793,0.00011318,2.5766,7.615,5.7502,3.5875,0.46977,0.00033467
13675,170.08,0.01529,0.71347,3.1318,6.6153,6.3221,2.6448,0.54336,0.013837
13440,217.89,0.0065416,0.53413,2.4836,6.6402,6.079,3.4548,0.79629,0.0054373
51097,7.0815,0,0,0,0,0,0,0,0
51238,12.313,0,0,0,0,0,0,0,0
39989,2.7741,0,0,0,0,0,0,0,0
5090,24.647,0,0,0,0,0,0,0,0
34132,211.97,0.0062726,0.91669,2.7752,6.8077,5.4632,3.2532,0.77253,0.0051916
8155,125.25,0.00096863,0.00096158,0.00057775,10.5,9.4948,0.00043414,0.0009585,0.00094606
15303,79.737,0.01117,0.0097443,2.957,7.2272,6.2261,3.5517,0.0062583,0.010814
11386,266.09,0.0066717,0.47359,2.9071,6.8469,6.2993,2.9484,0.51253,0.0055432
48042,159.74,0.0068238,0.59276,2.9528,6.9098,6.1947,2.843,0.49428,0.0057899
19810,13.574,0,0,0,0,0,0,0,0
26761,815.83,0.0027961,0.54081,2.84,6.9878,5.8978,3.1225,0.60629,0.0020513
9672,102.88,0.004196,0.26713,2.2433,5.6315,6.4968,3.1372,1.6964,0.52343
26122,943.44,0.16888,0.59487,2.8712,6.8937,5.6761,3.0664,0.61316,0.11579
20410,2240.9,0.015316,0.53437,2.7983,6.9673,6.093,3.0193,0.55813,0.01422
35330,799.39,0.1053,0.60897,2.8543,7.1712,5.6876,2.9848,0.51121,0.076557
9034,155.67,0.0049767,0.68325,2.899,6.5997,6.0005,3.8054,0.0020426,0.0050586
20537,686.89,0.14043,0.54478,2.6515,6.9115,5.645,3.3493,0.58869,0.16876
8930,764.66,0.080673,0.46546,2.8294,6.955,5.9623,3.1199,0.58497,0.0022854
15164,351.96,1.0452,1.3565,2.7441,4.9546,4.5404,2.9391,1.3361,1.084
17117,1043.6,0.0068621,0.48999,3.1309,6.9872,5.8841,3.0265,0.46868,0.0058075
16410,384.89,0.0068173,0.66033,3.0151,6.9018,6.1931,2.7629,0.4542,0.0058044
20110,120.99,0.0067842,0.76363,2.8443,7.1978,5.3585,3.3615,0.46166,0.0057862
21238,244.45,0.0069001,0.40583,3.1467,7.0179,5.7479,3.2458,0.42322,0.0058593
20670,742.15,0.0067466,0.35653,2.774,7.1254,6.1364,3.1497,0.4452,0.0059477
16143,87.517,0.00014125,0.64469,3.0434,7.5458,5.5178,2.7773,0.47064,0.00030659
17517,32.114,0,0,0,0,0,0,0,0
5419,4.2121,0,0,0,0,0,0,0,0
15046,528.48,0.0027312,0.6048,2.8418,6.8256,5.7989,3.2343,0.69008,0.0018837
22662,256.5,0.0029762,0.41263,3.0577,6.8805,6.0498,3.2056,0.38867,0.0022364
32660,689.69,0.41559,0.68085,2.7117,6.5099,5.6495,3.1102,0.72101,0.20129
33514,852.26,0.71666,0.97559,2.8927,5.9914,4.918,2.962,0.93641,0.6073
37897,90.459,0.0068338,0.73616,3.177,6.9328,5.6741,3.0595,0.40797,0.0056358
21214,201.52,0.0074909,0.6603,3.3138,6.7559,5.5274,2.9378,0.53641,0.26101
33619,187.51,1.2914,1.4754,2.7916,4.449,4.1533,2.872,1.5853,1.382
27254,51.62,0.006351,0.68246,2.7674,6.1609,5.9277,3.2805,1.1702,0.004493
13678,38.477,0,0,0,0,0,0,0,0
29185,18.517,0,0,0,0,0,0,0,0
15740,78.485,0.0013147,1.8901,7.6871,5.1886,3.5186,1.7085,0.0020641,0.0037513
33069,129.15,0.006694,0.36691,3.088,6.7823,6.5166,2.5216,0.71253,0.0053935
10746,269.74,0.0012777,1.0789,2.8701,5.5976,5.2818,3.4035,1.258,0.5089
29770,424.2,0.00099667,0.35955,1.8036,5.7742,6.423,4.3135,1.2414,0.083706
12569,175.97,0.0068877,0.4061,2.85,7.6302,5.8447,2.7517,0.50474,0.0055983
33878,0,0,0,0,0,0,0,0,0
45844,1348.6,0.015609,0.54123,3.1625,6.9861,5.8418,2.9948,0.44374,0.014212
31377,5725.9,0.021365,0.54158,2.6717,6.7691,6.2005,3.1633,0.60546,0.026999
9908,32.412,0,0,0,0,0,0,0,0
12618,1229.5,0.10425,0.5849,2.9909,6.589,5.9372,3.015,0.67115,0.10765
9711,2455.3,0.10524,0.83551,3.4227,6.9408,5.6597,2.5666,0.46942,0.00012437
28782,493.01,0.0064121,0.72731,2.9122,6.769,5.9979,2.8369,0.74478,0.0053837
47738,57.238,1.864,0.87793,2.8214,5.3183,3.4287,3.1636,1.5712,0.95489
26456,611.57,0.0068188,0.61177,2.9573,6.9422,6.0202,2.9465,0.50955,0.0057044
35385,15.218,0,0,0,0,0,0,0,0
13741,219.1,1.4978,1.7125,2.3965,4.7174,4.2513,3.1224,2.2904,0.01176
26533,647.25,0.19148,0.59108,3.0231,6.7685,5.6319,3.0483,0.59386,0.15164
33472,151.4,0.0050512,0.39891,3.2335,7.1671,5.9501,3.2385,0.0018787,0.0049342
26747,828.45,0.0068245,0.56931,2.9101,6.9587,5.9262,3.111,0.51214,0.0057999
40477,2.2459,0,0,0,0,0,0,0,0
11777,72.367,0.011178,0.010068,2.2927,7.565,6.098,4.0061,0.0061554,0.010828
12266,622.42,0.0014764,0.25794,2.261,7.316,5.9762,3.5036,0.68141,0.0023959
48833,50.605,0.011105,0.0092315,3.9701,6.942,5.7051,3.3453,0.0063241,0.01076
39931,42.688,0,0,0,0,0,0,0,0
48358,8.9129,0,0,0,0,0,0,0,0
48375,25.919,0,0,0,0,0,0,0,0
25369,321.7,0.011287,0.0095171,3.5577,6.8734,6.0069,3.5234,0.0067506,0.010968
42479,0,0,0,0,0,0,0,0,0
49123,26.341,0,0,0,0,0,0,0,0
31175,941.17,0.60887,0.87108,2.8755,6.2369,5.3018,2.8308,0.78251,0.49254
37747,143.46,0.0065802,0.57491,2.9509,6.7438,6.176,3.0228,0.51941,0.0056741
20550,152.22,0.49705,0.45587,5.6382,5.2547,4.7198,2.866,0.56396,0.004374
39242,48.669,0,0,0,0,0,0,0,0
37534,1557.2,0.0068409,0.49902,2.996,7.1239,5.9887,2.9018,0.47767,0.0060099
29470,115.14,0.0046795,0.43141,2.6337,6.2476,6.8372,3.3436,0.49557,0.0062475
11337,78.227,0.011549,0.0095039,3.9571,7.1558,6.0077,2.8393,0.0077339,0.011256
14839,888.42,0.56922,0.71056,2.8148,6.4253,5.3389,3.2095,0.92977,0.0019322
39844,20.362,0,0,0,0,0,0,0,0
43282,60.852,0.0016869,0.82097,3.2088,5.371,5.2249,3.1513,2.2205,0.00089919
43319,73.392,3.79E-05,0.60632,2.053,5.3545,4.9194,4.4746,1.4501,1.142
21098,227.13,0.0068812,0.41578,2.807,7.5184,5.4247,3.4199,0.40123,0.006093
19127,124.57,1.1877,1.1102,2.5322,5.8913,4.8023,3.6877,0.78852,0.00015223
14497,15.815,0,0,0,0,0,0,0,0
18039,374.81,0.49575,0.76965,2.4974,6.4795,5.4182,3.3023,0.74606,0.29111
27335,2098.7,0.098638,0.70697,3.2729,6.9788,5.6411,2.7363,0.54295,0.022402
43537,496.96,0.0066008,0.53962,2.8009,7.1433,6.0598,2.9602,0.48361,0.0058572
43544,422.03,0.0066629,0.48681,2.7457,7.0906,6.3403,2.9729,0.35098,0.0061137
32300,344.59,0.0065738,0.57329,3.0271,6.5181,6.1651,3.1192,0.58507,0.0054492
20650,38.658,0,0,0,0,0,0,0,0
12610,472.75,0.11393,0.64513,2.6473,7.08,5.7745,3.051,0.68621,0.0019361
26209,934.75,0.11154,0.59509,2.7023,7.0447,5.5625,3.2711,0.64137,0.07135
29195,1054,0.0028892,0.60017,3.1296,6.9185,5.9643,2.8395,0.54295,0.0020786
24079,304.52,0.0065959,0.97892,2.8675,6.36,5.1521,3.6034,1.0265,0.0049336
39862,704.09,0.1922,0.54683,2.7529,6.7761,5.8282,3.1824,0.62471,0.09671
38086,54.551,0.010434,0.0043399,1.0656,6.2615,8.3457,3.7282,0.57623,0.0080364
6930,501.93,0.015631,0.41231,2.9572,7.0544,6.0642,3.1226,0.35924,0.014437
13051,266.76,0.002814,0.70756,2.7417,7.3409,5.8106,2.7197,0.67492,0.0017745
15179,84.685,0.011495,0.010796,3.4785,7.9232,5.3895,3.1685,0.0068138,0.011263
42543,117.83,0.011343,0.010844,2.731,7.8078,6.1016,3.32,0.0063128,0.011095
33036,648.4,0.0068245,0.6138,2.9137,6.8304,5.9121,3.2999,0.41726,0.0060171
11813,740.38,1.2009,1.0886,2.8109,5.3118,4.3934,2.8728,1.3462,0.9754
41047,10.318,0,0,0,0,0,0,0,0
42669,212.88,0.0068485,0.45816,2.7902,7.5351,5.7657,2.8576,0.58075,0.0055786
12907,573.57,0.00078367,1.0591,2.917,6.1758,5.4717,3.1238,1.2514,0.00036813
40000,337.04,0.0029453,0.415,3.1203,7.1881,5.76,2.9872,0.52439,0.0020716
33702,91.593,0.0099365,0.46468,1.9543,5.8371,5.7744,4.9624,0.99092,0.0063154
8238,1628.2,1.7048,1.3771,2.8273,4.5156,3.8565,2.8227,1.5482,1.3478
33658,198.41,0.00048936,0.00012276,2.9475,6.7154,6.156,4.1797,0.0003218,0.00047977
50654,2.9196,0,0,0,0,0,0,0,0
36032,48.561,0,0,0,0,0,0,0,0
28492,382.05,0.0027463,0.65937,2.7431,7.2651,5.854,3.0197,0.45375,0.0022103
32261,866.68,0.015372,0.57357,2.8802,7.0904,5.6126,3.2919,0.52202,0.013978
31123,8.6206,0,0,0,0,0,0,0,0
36133,7.3149,0,0,0,0,0,0,0,0
8730,2046.5,0.06539,0.79443,3.2884,6.8743,5.6579,2.8713,0.44665,0.0016515
44891,154.91,0.0053281,0.24009,1.823,7.16,6.1916,3.7714,0.80251,0.006083
10917,176.66,0.015641,0.51983,3.4856,6.5246,6.0449,2.9817,0.41353,0.01421
49137,0,0,0,0,0,0,0,0,0
14887,723.69,0.28465,0.64096,2.6953,6.9584,5.4703,2.9677,0.78361,0.19894
20388,1866.8,0.015502,0.50644,2.8493,7.0852,5.8153,3.2153,0.49848,0.014521
24112,367.52,0.00047322,0.71333,2.5582,6.6889,6.0069,3.1806,0.85132,0.0003473
19985,393.47,1.439,1.2163,2.273,4.5261,4.4614,3.1296,1.5419,1.4127
37214,34.311,0,0,0,0,0,0,0,0
35860,260.19,0.00086322,0.2817,2.6067,6.3151,5.9664,3.9254,0.90341,0.00040571
41878,13.46,0,0,0,0,0,0,0,0
52730,59.727,0.012908,0.8073,3.1113,7.6552,5.5878,2.8057,0.0072275,0.012603
26199,0,0,0,0,0,0,0,0,0
17286,976.8,0.015348,0.58472,2.792,7.1261,5.8447,3.0548,0.56841,0.0139
11096,551.77,1.5431,1.7151,2.4734,4.8069,4.5069,3.152,1.8024,0.00023417
20951,3780.5,0.060091,0.80948,3.4534,7.0709,5.3581,2.7852,0.46236,0.00042297
38620,155.78,0.0088939,0.90922,3.3716,7.3406,5.3916,2.4505,0.51529,0.012276
43151,0,0,0,0,0,0,0,0,0
47219,82.827,5.8643,0.00014858,3.495,4.7457,4.1795,0.996,0.71849,0.00087436
19154,209.22,1.0608,1.1467,2.2999,4.9541,4.8553,3.2122,1.4792,0.9917
21592,967.14,0.097401,0.58823,2.9594,7.0052,5.865,2.8897,0.52936,0.065666
29256,663.39,0.015347,0.55099,2.8102,7.149,5.9735,2.9239,0.56309,0.014023
49310,109.04,0.0013022,1.4169,2.8661,5.7264,5.8018,3.2739,0.912,0.0015751
20828,75.7,0.0066379,0.7465,3.2749,6.7912,5.3994,2.726,1.0508,0.0044254
38521,121.27,0.0041973,0.50533,2.506,7.3022,5.5766,3.4695,0.62995,0.006208
19341,167.61,0.011411,0.010783,3.2743,7.6847,5.9344,3.0667,0.0065331,0.011162
17567,98.681,1.4155,1.1513,2.3176,4.7607,4.5037,3.4037,1.2698,1.1778
45537,23.739,0,0,0,0,0,0,0,0
25655,24.177,0,0,0,0,0,0,0,0
23506,22.859,0,0,0,0,0,0,0,0
20642,98.154,0.0032964,0.00078457,2.5976,7.0079,6.2463,3.1225,1.0183,0.0032651
9215,422.31,0.0012045,0.37551,2.5088,6.7021,6.1588,3.4334,0.81801,0.0021938
15152,244.36,0.56901,0.89847,2.7768,5.5048,5.278,3.131,1.3113,0.53063
34138,26.705,0,0,0,0,0,0,0,0
33027,30.98,0,0,0,0,0,0,0,0
18193,36.452,0,0,0,0,0,0,0,0
17196,32.094,0,0,0,0,0,0,0,0
51417,2.207,0,0,0,0,0,0,0,0
11666,24.213,0,0,0,0,0,0,0,0
34294,435.8,0.23033,0.65264,2.8154,7.1204,5.2589,3.0563,0.63883,0.22725
38023,41.264,0,0,0,0,0,0,0,0
26084,1130.1,0.029494,0.54589,3.2095,6.9771,5.7913,2.9653,0.48133,3.00E-05
39409,0,0,0,0,0,0,0,0,0
19146,772.2,0.0029914,0.54599,2.7284,7.1295,5.8801,3.0975,0.50713,0.10833
39700,30.947,0,0,0,0,0,0,0,0
7655,400.17,0.23923,0.47438,2.9657,6.9845,5.3188,3.0456,0.70705,0.26473
30771,1090.2,0.0031511,0.55065,2.6046,6.9634,6.0636,3.2254,0.56728,0.021848
15396,93.387,0.011235,0.0097863,2.9783,7.866,5.7509,3.3665,0.0064255,0.010879
14029,175.12,0.011327,0.0095462,3.5297,7.0006,5.7657,3.6652,0.0068765,0.01102
16312,152,0.008916,0.90162,4.3012,5.8848,5.7192,2.7913,0.37998,0.013046
39526,335.02,0.0067949,0.66012,3.178,6.6015,6.1748,2.8297,0.54354,0.0056684
34093,954.25,0.0066401,0.47039,2.7366,6.9987,5.9868,3.2277,0.5675,0.0056683
27568,821.75,0.048469,0.48247,2.5977,7.1982,5.7661,3.2906,0.6163,0.00027818
37079,877.04,0.015357,0.54698,2.804,6.9303,6.1338,3.0669,0.48848,0.014195
9083,2065.2,0.038001,0.52916,2.8244,6.9947,5.8657,3.1105,0.60918,0.028491
44799,1784.5,0.010642,0.47816,2.7544,6.9621,6.0272,3.2352,0.5224,0.0098222
28170,152.3,0.0098114,0.55427,2.5988,5.4521,6.6495,3.8865,0.8413,0.007713
39445,987.71,0.006609,0.51976,2.772,6.9545,6.1932,2.983,0.56533,0.0056064
10883,486.21,0.010574,0.49019,3.2325,7.0744,6.0446,2.8557,0.28015,0.011885
22658,3949,0.075955,0.8537,3.374,6.8843,5.5637,2.7196,0.48747,0.041291
5778,48.276,0,0,0,0,0,0,0,0
40304,9.5464,0,0,0,0,0,0,0,0
51952,0,0,0,0,0,0,0,0,0
12365,931.28,0.0065776,0.53921,2.6035,7.0759,5.9375,3.287,0.54444,0.0058836
26096,134,0.0019561,1.4246,2.8919,6.0345,4.9909,3.3651,1.2863,0.0048479
41940,309.3,0.015602,0.49553,3.2491,6.8309,5.9804,2.9735,0.44074,0.014282
15908,974.25,0.055474,0.52756,2.8427,7.0616,5.8504,3.0629,0.59847,0.00081891
25941,199.83,0.0055924,0.0039344,3.1751,6.6174,4.8848,3.5892,1.7208,0.0032372
41222,192.06,0.00050401,0.61879,2.1452,6.0552,6.4071,3.5922,1.1808,0.00030836
48677,128.49,0.00079748,0.38514,3.1467,7.7248,5.2985,2.9619,0.48157,0.00062408
22640,33.108,0,0,0,0,0,0,0,0
22196,331.96,0.0011429,1.0481,2.9876,6.1095,4.7433,3.1879,1.2066,0.71583
13639,584.29,0.21197,0.63734,2.6898,6.7288,5.8523,3.0703,0.65628,0.15322
15684,426.21,0.29217,0.60596,2.5761,6.9946,5.7801,2.8096,0.7369,0.20451
37710,96.91,0.00083596,0.0001653,2.4431,7.1858,6.0428,3.5575,0.769,0.00084438
11980,3421.8,0.0064974,0.6324,3.0352,6.8309,5.8844,2.9047,0.70054,0.005349
50166,0,0,0,0,0,0,0,0,0
50285,2.481,0,0,0,0,0,0,0,0
23685,708.01,0.0065703,0.54262,2.6073,6.8697,6.0627,3.3088,0.59652,0.0057363
21996,619.41,0.74774,0.77328,2.7811,6.2949,5.3623,2.702,0.9227,0.41603
39119,35.328,0,0,0,0,0,0,0,0
39200,3.0051,0,0,0,0,0,0,0,0
22049,98.001,0.006743,0.47245,3.2638,6.1715,5.7261,3.3232,1.0314,0.0048731
5731,0,0,0,0,0,0,0,0,0
5724,105.05,0.0025039,1.1271,3.2201,7.248,5.1948,2.6023,0.60074,0.0044792
5747,178.78,0.0068341,0.57292,2.9177,6.7599,5.9253,3.4061,0.40513,0.0060858
26916,10.948,0,0,0,0,0,0,0,0
34457,1082.8,0.015359,0.53354,2.7497,7.0724,6.0235,3.1001,0.49119,0.014214
35543,2404.3,0.051047,0.88586,3.6512,6.7625,5.504,2.6997,0.44516,0.00056069
44924,96.382,0.010209,0.47692,3.3868,6.2725,5.7878,3.1739,0.88385,0.0080166
6765,1665.2,0.0030276,0.7694,3.9818,6.6492,5.5765,2.568,0.44723,0.0048852
21160,29.71,0,0,0,0,0,0,0,0
17895,413.02,0.0066844,0.41924,2.6123,7.1058,6.1467,3.0953,0.60861,0.0053857
37177,19.154,0,0,0,0,0,0,0,0
37215,10.808,0,0,0,0,0,0,0,0
42537,12.244,0,0,0,0,0,0,0,0
42731,9.1126,0,0,0,0,0,0,0,0
43008,0,0,0,0,0,0,0,0,0
45756,11.474,0,0,0,0,0,0,0,0
46333,18.848,0,0,0,0,0,0,0,0
46665,9.6614,0,0,0,0,0,0,0,0
46825,6.4213,0,0,0,0,0,0,0,0
47158,22.659,0,0,0,0,0,0,0,0
47287,5.1793,0,0,0,0,0,0,0,0
47838,0,0,0,0,0,0,0,0,0
47876,4.4021,0,0,0,0,0,0,0,0
41692,94.453,0.001796,0.00062719,2.2269,5.3488,3.5463,2.6884,0.0006323,6.1865
28496,392.36,0.0041465,0.45456,2.5196,6.9041,6.0573,3.3342,0.71993,0.0061734
14721,414.8,0.0066797,0.40648,2.5193,7.3613,5.9987,3.1152,0.58665,0.0057175
42485,119.18,0.0025495,0.60721,2.415,7.2849,5.5331,3.278,0.87766,0.0015407
36864,203.16,0.0016987,0.57597,3.1202,6.9758,5.3875,3.2038,0.56076,0.17419
42828,74.039,0.011378,0.0098041,3.1312,7.1111,6.4783,3.2404,0.0068873,0.011046
36758,113.91,0.0029045,0.47502,2.5765,7.5482,5.3424,3.7071,0.34558,0.0023123
38629,17.953,0,0,0,0,0,0,0,0
30106,181.54,0.0060377,0.0043263,2.8549,7.2866,6.3922,3.1833,0.26716,0.0054459
26184,177.65,0.00057963,0.49379,1.8322,6.4654,6.4176,3.5851,1.2051,0.00027244
52540,27.858,0,0,0,0,0,0,0,0
34742,673.9,0.015431,0.43976,2.7898,7.3216,5.7844,3.1142,0.52069,0.01412
20651,659.48,0.0066119,0.48001,2.7091,6.865,5.8743,3.3887,0.67074,0.005511
33691,624.86,0.011268,0.010651,3.3181,7.3534,6.02,3.2695,0.0061669,0.011015
22856,7953,0.080875,0.83785,3.5251,6.9106,5.6124,2.5962,0.42979,0.0072045
25830,129.96,0.015401,0.64142,2.8958,7.4162,6.352,2.3441,0.32076,0.014327
16597,865.83,0.0068121,0.6034,3.1375,7.1018,5.7039,2.8674,0.57372,0.0054778
41550,47.435,0,0,0,0,0,0,0,0
41680,14.284,0,0,0,0,0,0,0,0
44152,361.1,0.21582,0.52242,2.5848,7.0687,5.7022,3.1399,0.60453,0.16158
14255,1046.7,0.032663,0.42322,2.4838,6.5163,6.1528,3.5699,0.81964,0.0017036
31378,167.24,0.01114,0.0094843,3.3998,7.1225,5.5088,3.9312,0.0063142,0.010813
29408,269.03,0.0099317,0.65553,3.6303,6.3529,5.948,3.1302,0.25984,0.013276
34995,336.04,0.011788,0.010426,2.5297,8.1803,6.7403,2.5079,0.0081342,0.011476
36097,200.5,3.0785,1.9003,2.3993,2.3175,2.8644,2.6419,2.4331,2.365
17338,0,0,0,0,0,0,0,0,0
46320,43.471,0,0,0,0,0,0,0,0
50243,88.675,0.0113,0.37448,2.4152,6.1334,7.0606,3.295,0.70065,0.0092529
24022,67.142,0.00039218,0.00013557,2.9623,6.5705,6.4774,3.9887,0.0001731,0.00039154
50655,49.58,0,0,0,0,0,0,0,0
